,date,hour,Total Passengers,Amount of Trips,Total Distance,Average Distance,Total Fares,day_of_week,Temperature,Dew_Point,Humidity,Speed,Gust,Pressure,Precip_Rate,Precip_Accum,UV,Solar
5852,2022-08-17,16,9078.0,6409,23593.03,3.59211784409257,153339.02,2,78.95,54.90833333333333,43.583333333333336,0.0,0.0,29.9325,0.0,0.0,1.25,180.75
5853,2022-08-17,17,9775.0,7058,24468.78,3.3805996131528047,162544.7,2,78.64999999999999,55.199999999999996,44.333333333333336,0.0,0.0,29.926666666666666,0.0,0.0,1.0,214.66666666666666
5854,2022-08-17,18,10498.0,7602,24272.31,3.1050671613150826,162861.97,2,78.69166666666666,54.44166666666666,43.25,0.0,0.0,29.921666666666667,0.0,0.0,0.08333333333333333,72.0
5855,2022-08-17,19,9611.0,6836,24240.08,3.463858245212918,146746.06,2,78.11666666666666,54.574999999999996,44.333333333333336,0.0,0.0,29.9275,0.0,0.0,0.0,10.916666666666666
5856,2022-08-17,20,8504.0,6015,20906.85,3.3901167504459218,124145.79000000001,2,76.35000000000001,56.01666666666667,49.75,0.0,0.0,29.936666666666667,0.0,0.0,0.0,0.0
5857,2022-08-17,21,8758.0,6110,21597.98,3.424445853813223,123837.13,2,71.70833333333333,58.675000000000004,63.833333333333336,0.0,0.0,29.965833333333332,0.009166666666666668,0.009166666666666668,0.0,0.0
5858,2022-08-17,22,7460.0,5133,19614.65,3.7092757186081697,110064.97,2,67.14166666666667,61.175000000000004,81.25,0.0,0.0,29.95583333333333,0.10666666666666667,0.115,0.0,0.0
5859,2022-08-17,23,5771.0,4031,18951.61,4.5101404093288915,98046.47,2,67.64999999999999,61.61666666666667,81.16666666666667,0.0,0.0,29.938333333333333,0.04583333333333334,0.15,0.0,0.0
5860,2022-08-18,0,3860.0,2677,13107.6,4.7268662098809955,66965.94,3,67.89166666666667,61.025,78.83333333333333,0.0,0.0,29.925,0.004166666666666667,0.004166666666666667,0.0,0.0
5861,2022-08-18,1,1763.0,1230,5739.78,4.577177033492823,28259.07,3,68.73333333333333,60.625,75.41666666666667,0.0,0.0,29.913333333333338,0.006666666666666667,0.01,0.0,0.0
5862,2022-08-18,2,899.0,673,2581.85,3.752688953488372,13078.51,3,68.56666666666666,60.30833333333334,75.0,0.0,0.0,29.9075,0.0,0.01,0.0,0.0
5863,2022-08-18,3,489.0,376,1715.74,4.32176322418136,9349.23,3,68.55833333333334,59.541666666666664,72.91666666666667,0.0,0.0,29.899999999999995,0.0,0.01,0.0,0.0
5864,2022-08-18,4,411.0,317,1820.52,5.216389684813754,9997.01,3,68.63333333333334,58.39166666666667,69.91666666666667,0.0,0.0,29.906666666666666,0.0,0.01,0.0,0.0
5865,2022-08-18,5,805.0,626,3795.4,5.664776119402985,19386.91,3,67.77499999999999,56.475,67.0,0.0,0.0,29.91,0.0,0.01,0.0,0.0
5866,2022-08-18,6,2261.0,1801,8738.14,4.667809829059829,44559.91,3,67.58333333333333,55.833333333333336,66.08333333333333,0.0,0.0,29.91416666666667,0.0,0.01,0.0,23.083333333333332
5867,2022-08-18,7,4115.0,3203,13000.86,3.888979958121448,71217.8,3,68.64166666666667,55.61666666666667,63.083333333333336,0.0,0.0,29.9225,0.0,0.01,0.25,164.66666666666666
5868,2022-08-18,8,5790.0,4411,15872.86,3.4588930050119853,96616.75,3,70.36666666666666,55.94166666666666,60.25,0.0,0.0,29.9275,0.0,0.01,1.1666666666666667,345.0
5869,2022-08-18,9,6478.0,4885,15193.49,3.0223771633180823,99761.15,3,73.02499999999999,56.708333333333336,56.75,0.0,0.0,29.92,0.0,0.01,2.3333333333333335,511.5833333333333
5870,2022-08-18,10,6993.0,5157,16321.71,3.088308420056764,106489.24,3,76.61666666666666,56.791666666666664,50.5,0.0,0.0,29.91,0.0,0.01,3.6666666666666665,646.0833333333334
5871,2022-08-18,11,7314.0,5352,16909.07,3.091802889010788,111285.92,3,79.60000000000001,55.708333333333336,44.0,0.0,0.0,29.900833333333335,0.0,0.01,5.0,745.75
5872,2022-08-18,12,7995.0,5885,19073.63,3.172065524696491,122650.47,3,83.1,54.65,37.833333333333336,0.0,0.0,29.888333333333335,0.0,0.01,5.916666666666667,814.9166666666666
5873,2022-08-18,13,8423.0,6033,20981.98,3.4067186231531092,131220.81,3,84.575,53.15,34.166666666666664,0.0,0.0,29.88,0.0,0.01,5.666666666666667,733.25
5874,2022-08-18,14,8936.0,6369,23759.68,3.6296486403910784,144123.06,3,85.89999999999999,50.775,29.833333333333332,0.0,0.0,29.868333333333336,0.0,0.01,4.666666666666667,798.25
5875,2022-08-18,15,9162.0,6501,25830.13,3.8754883720930233,151434.24,3,86.35833333333333,49.666666666666664,28.5,0.0,0.0,29.855,0.0,0.01,2.5,552.4166666666666
5876,2022-08-18,16,9533.0,6773,25481.61,3.6643097497842967,165755.66,3,81.78333333333333,58.01666666666667,44.583333333333336,0.0,0.0,29.866666666666664,0.0,0.01,0.16666666666666666,43.916666666666664
5877,2022-08-18,17,10079.0,7260,311120.15,41.55471483905436,173679.67,3,80.15833333333333,59.53333333333333,49.5,0.0,0.0,29.88,0.0,0.01,0.4166666666666667,170.08333333333334
5878,2022-08-18,18,10959.0,7933,26232.13,3.2238085289418708,173666.76,3,80.94166666666666,60.51666666666667,50.0,0.0,0.0,29.88,0.0,0.01,0.08333333333333333,93.91666666666667
5879,2022-08-18,19,9653.0,6856,22909.47,3.2602063469474882,143144.69,3,81.54166666666667,56.458333333333336,42.916666666666664,0.0,0.0,29.8925,0.0,0.01,0.0,13.833333333333334
5880,2022-08-18,20,8595.0,6046,21347.73,3.4604846814718755,125794.37,3,79.81666666666666,56.65,45.166666666666664,0.0,0.0,29.912499999999998,0.0,0.01,0.0,0.0
5881,2022-08-18,21,8252.0,5755,21334.25,3.622113752122241,123575.36,3,76.625,62.24166666666667,61.333333333333336,0.0,0.0,29.930000000000003,0.0,0.01,0.0,0.0
5882,2022-08-18,22,8281.0,5658,21800.91,3.72029180887372,126268.5,3,74.83333333333333,64.625,70.66666666666667,0.0,0.0,29.94333333333333,0.0,0.01,0.0,0.0
5883,2022-08-18,23,6679.0,4582,19842.72,4.1747780349253105,106890.03,3,75.01666666666667,63.199999999999996,66.75,0.0,0.0,29.954166666666666,0.0,0.01,0.0,0.0
5884,2022-08-19,0,4485.0,3111,13256.33,4.137431335830212,70504.28,4,76.45,59.73333333333333,56.333333333333336,0.0,0.0,29.962500000000002,0.0,0.0,0.0,0.0
5885,2022-08-19,1,2699.0,1882,6668.14,3.458578838174274,37465.96,4,76.30833333333334,56.88333333333333,51.083333333333336,0.0,0.0,29.974999999999998,0.0,0.0,0.0,0.0
5886,2022-08-19,2,1548.0,1125,4072.27,3.5196802074330162,22933.53,4,75.69166666666666,56.40833333333333,51.25,0.0,0.0,29.981666666666666,0.0,0.0,0.0,0.0
5887,2022-08-19,3,936.0,653,2797.21,4.11960235640648,14811.98,4,74.99166666666666,56.75833333333333,53.25,0.0,0.0,29.99416666666667,0.0,0.0,0.0,0.0
5888,2022-08-19,4,623.0,485,2740.98,5.152218045112782,15087.66,4,73.97500000000001,57.35,56.25,0.0,0.0,30.003333333333334,0.0,0.0,0.0,0.0
5889,2022-08-19,5,934.0,715,77890.18999999999,99.98740693196405,24367.03,4,73.04166666666667,57.625,58.416666666666664,0.0,0.0,30.011666666666667,0.0,0.0,0.0,0.0
5890,2022-08-19,6,2169.0,1664,66581.67,38.00323630136986,44516.48,4,72.75,57.94166666666666,60.0,0.0,0.0,30.026666666666667,0.0,0.0,0.0,22.583333333333332
5891,2022-08-19,7,3261.0,2505,11189.7,4.30373076923077,58681.72,4,73.74166666666666,58.35833333333333,58.666666666666664,0.0,0.0,30.046666666666667,0.0,0.0,0.25,159.33333333333334
5892,2022-08-19,8,4820.0,3607,14747.82,3.9623374529822675,82484.88,4,76.17272727272727,57.845454545454544,53.0,0.0,0.0,30.066363636363636,0.0,0.0,1.1818181818181819,339.09090909090907
5893,2022-08-19,9,5752.0,4265,14815.21,3.3724584566355564,90638.88,4,79.825,57.958333333333336,47.25,0.0,0.0,30.076666666666664,0.0,0.0,2.25,503.9166666666667
5894,2022-08-19,10,6500.0,4655,15344.86,3.214929813534465,95848.39,4,82.7,57.449999999999996,42.416666666666664,0.0,0.0,30.08,0.0,0.0,3.6666666666666665,643.75
5895,2022-08-19,11,7049.0,4949,17166.97,3.390001974723539,107088.78,4,84.61666666666666,56.425000000000004,38.416666666666664,0.0,0.0,30.0725,0.0,0.0,5.083333333333333,739.0
5896,2022-08-19,12,7689.0,5403,19586.01,3.5258343834383434,119426.75,4,87.64999999999999,55.85833333333333,34.083333333333336,0.0,0.0,30.06083333333333,0.0,0.0,5.916666666666667,788.3333333333334
5897,2022-08-19,13,7819.0,5499,20611.59,3.6326383503701094,123559.81,4,89.05,55.39166666666667,32.083333333333336,0.0,0.0,30.049166666666668,0.0,0.0,5.583333333333333,795.3333333333334
5898,2022-08-19,14,8776.0,6082,87569.77,13.899963492063494,144691.04,4,88.05,57.425000000000004,35.833333333333336,0.0,0.0,30.046666666666667,0.0,0.0,4.5,751.3333333333334
5899,2022-08-19,15,8912.0,6187,25468.06,3.957740481740482,148166.56,4,84.98333333333333,58.975,41.666666666666664,0.0,0.0,30.05,0.0,0.0,3.3333333333333335,617.0
5900,2022-08-19,16,8836.0,6174,24757.22,3.88592371684194,156413.65,4,84.02499999999999,59.28333333333333,43.333333333333336,0.0,0.0,30.049166666666668,0.0,0.0,2.0,468.0
5901,2022-08-19,17,9540.0,6626,24393.17,3.578810152582159,156218.95,4,82.53333333333333,59.85,46.583333333333336,0.0,0.0,30.051666666666666,0.0,0.0,1.0,264.8333333333333
5902,2022-08-19,18,10387.0,7193,24888.91,3.3724810298102983,157343.01,4,80.875,59.59166666666667,48.583333333333336,0.0,0.0,30.05,0.0,0.0,0.0,119.41666666666667
5903,2022-08-19,19,9927.0,6651,21742.9,3.1806465769455823,138001.92,4,80.28333333333335,60.89166666666667,51.583333333333336,0.0,0.0,30.054999999999996,0.0,0.0,0.0,14.666666666666666
5904,2022-08-19,20,8619.0,5768,20658.67,3.488461668355285,122465.69,4,79.01666666666667,64.425,61.083333333333336,0.0,0.0,30.065833333333334,0.0,0.0,0.0,0.0
5905,2022-08-19,21,8798.0,5893,22126.57,3.6500445397558563,129303.91,4,77.71666666666667,66.675,68.91666666666667,0.0,0.0,30.08583333333333,0.0,0.0,0.0,0.0
5906,2022-08-19,22,9006.0,5815,21482.28,3.6104672268907563,126841.03,4,77.75833333333334,65.95,67.16666666666667,0.0,0.0,30.093333333333334,0.0,0.0,0.0,0.0
5907,2022-08-19,23,7970.0,5278,21043.52,3.8260945454545454,120271.55,4,78.95,63.4,59.083333333333336,0.0,0.0,30.103333333333335,0.0,0.0,0.0,0.0
5908,2022-08-20,0,6405.0,4315,17729.7,3.832619974059663,101273.05,5,79.29166666666667,62.791666666666664,57.0,0.0,0.0,30.11,0.0,0.0,0.0,0.0
5909,2022-08-20,1,5373.0,3644,12521.64,3.2557566302652106,74848.93000000001,5,78.9090909090909,63.0,58.18181818181818,0.0,0.0,30.11818181818182,0.0,0.0,0.0,0.0
5910,2022-08-20,2,4027.0,2743,9793.07,3.3480581196581194,57328.58,5,78.25833333333334,63.34166666666667,60.333333333333336,0.0,0.0,30.123333333333335,0.0,0.0,0.0,0.0
5911,2022-08-20,3,2717.0,1856,135265.63999999998,69.94086866597725,38002.18,5,78.3,63.416666666666664,60.25,0.0,0.0,30.13,0.0,0.0,0.0,0.0
5912,2022-08-20,4,1324.0,939,3968.63,3.9646653346653347,22221.31,5,78.26666666666667,63.81666666666667,61.333333333333336,0.0,0.0,30.125,0.0,0.0,0.0,0.0
5913,2022-08-20,5,822.0,582,3431.6,5.6163666121112925,16604.43,5,77.78333333333333,64.19166666666666,63.166666666666664,0.0,0.0,30.127499999999998,0.0,0.0,0.0,0.0
5914,2022-08-20,6,1339.0,1012,87529.68,81.65082089552239,27584.420000000002,5,77.45,64.58333333333333,64.58333333333333,0.0,0.0,30.139166666666668,0.0,0.0,0.0,13.75
5915,2022-08-20,7,1803.0,1343,6953.26,4.952464387464388,34750.12,5,77.95833333333333,64.98333333333333,64.41666666666667,0.0,0.0,30.147499999999997,0.0,0.0,0.0,75.75
5916,2022-08-20,8,2858.0,2031,9508.02,4.531944709246902,48559.36,5,80.05833333333334,65.68333333333334,61.75,0.0,0.0,30.155833333333334,0.0,0.0,1.0833333333333333,306.1666666666667
5917,2022-08-20,9,4444.0,3092,12924.66,4.050347853337512,69755.21,5,82.80833333333334,66.15833333333333,57.25,0.0,0.0,30.162499999999998,0.0,0.0,2.4166666666666665,526.0
5918,2022-08-20,10,5563.0,3883,13530.539999999999,3.3741995012468826,80586.41,5,85.15833333333333,66.55,53.916666666666664,0.0,0.0,30.168333333333337,0.0,0.0,3.5,585.3333333333334
5919,2022-08-20,11,6768.0,4591,16465.39,3.4518637316561844,100184.73,5,87.15833333333335,66.46666666666667,50.333333333333336,0.0,0.0,30.16416666666667,0.0,0.0,4.833333333333333,752.4166666666666
5920,2022-08-20,12,7581.0,5105,19075.91,3.5992283018867925,113958.93000000001,5,87.45,65.11666666666666,47.583333333333336,0.0,0.0,30.155,0.0,0.0,6.0,810.5833333333334
5921,2022-08-20,13,8167.0,5481,61839.24999999999,10.822409870493523,125526.18000000001,5,87.96666666666665,63.824999999999996,44.916666666666664,0.0,0.0,30.144166666666667,0.0,0.0,6.0,776.1666666666666
5922,2022-08-20,14,8493.0,5579,20983.24,3.6347202494370348,123592.59,5,87.97500000000001,63.458333333333336,44.25,0.0,0.0,30.139166666666668,0.0,0.0,4.833333333333333,714.6666666666666
5923,2022-08-20,15,8881.0,5812,23320.35,3.9082202111613875,132276.0,5,87.04166666666667,63.916666666666664,46.25,0.0,0.0,30.13,0.0,0.0,3.4166666666666665,607.0833333333334
5924,2022-08-20,16,9175.0,5990,23858.32,3.8838222366921697,136477.9,5,86.11818181818181,64.07272727272726,47.90909090909091,0.0,0.0,30.123636363636365,0.0,0.0,2.0,452.27272727272725
5925,2022-08-20,17,9613.0,6225,22692.97,3.5463306766682297,134909.31,5,83.85000000000001,63.85833333333333,51.25,0.0,0.0,30.125,0.0,0.0,1.0,297.0
5926,2022-08-20,18,10040.0,6558,21462.47,3.1791541993778702,134381.94,5,81.49166666666666,64.06666666666666,55.666666666666664,0.0,0.0,30.127499999999998,0.0,0.0,0.08333333333333333,130.58333333333334
5927,2022-08-20,19,9431.0,6054,75302.32,12.088990207095843,125995.95,5,78.89166666666667,66.11666666666666,65.25,0.0,0.0,30.125,0.0,0.0,0.0,13.166666666666666
5928,2022-08-20,20,8364.0,5398,19833.05,3.5473171167948485,118032.08,5,77.58333333333333,66.175,68.0,0.0,0.0,30.1375,0.0,0.0,0.0,0.0
5929,2022-08-20,21,8035.0,5105,80886.58,15.374753849078122,113624.2,5,76.98181818181818,65.93636363636364,68.81818181818181,0.0,0.0,30.14,0.0,0.0,0.0,0.0
5930,2022-08-20,22,8389.0,5332,19595.84,3.5713213049024968,116257.02,5,76.575,65.04166666666667,67.5,0.0,0.0,30.14,0.0,0.0,0.0,0.0
5931,2022-08-20,23,7573.0,4907,19461.89,3.775342386032978,112341.4,5,76.23333333333333,64.76666666666667,67.66666666666667,0.0,0.0,30.14,0.0,0.0,0.0,0.0
5932,2022-08-21,0,6410.0,4263,16004.97,3.598239658273381,91409.43000000001,6,75.675,65.45833333333333,70.75,0.0,0.0,30.136666666666667,0.0,0.0,0.0,0.0
5933,2022-08-21,1,5457.0,3605,12053.04,3.212430703624734,71950.5,6,74.95,66.47500000000001,74.91666666666667,0.0,0.0,30.123333333333335,0.0,0.0,0.0,0.0
5934,2022-08-21,2,4177.0,2787,9592.96,3.2673569482288825,56187.43,6,74.40833333333333,66.825,77.58333333333333,0.0,0.0,30.125833333333333,0.0,0.0,0.0,0.0
5935,2022-08-21,3,2747.0,1876,6998.64,3.5151381215469617,40299.13,6,73.81666666666666,67.60000000000001,80.83333333333333,0.0,0.0,30.129166666666666,0.0,0.0,0.0,0.0
5936,2022-08-21,4,1422.0,1003,4572.76,4.187509157509158,25036.53,6,73.6,68.48333333333333,84.25,0.0,0.0,30.1375,0.0,0.0,0.0,0.0
5937,2022-08-21,5,714.0,499,3731.08,7.0265160075329565,17040.12,6,73.35000000000001,68.91666666666667,86.16666666666667,0.0,0.0,30.14,0.0,0.0,0.0,0.0
5938,2022-08-21,6,1118.0,817,5917.35,6.904725787631272,26959.15,6,73.25,69.125,87.0,0.0,0.0,30.145833333333332,0.0,0.0,0.0,21.416666666666668
5939,2022-08-21,7,1662.0,1202,7592.06,6.102942122186495,34762.29,6,74.35000000000001,69.2,84.16666666666667,0.0,0.0,30.154166666666665,0.0,0.0,0.08333333333333333,146.83333333333334
5940,2022-08-21,8,2481.0,1699,9542.4,5.437264957264957,44648.81,6,75.925,68.76666666666667,78.83333333333333,0.0,0.0,30.151666666666667,0.0,0.0,1.0,281.4166666666667
5941,2022-08-21,9,3585.0,2514,10489.57,4.050027027027027,56988.85,6,78.53333333333333,68.125,70.58333333333333,0.0,0.0,30.140833333333333,0.0,0.0,2.0,390.6666666666667
5942,2022-08-21,10,5291.0,3591,14158.63,3.8266567567567566,77074.95,6,79.48333333333333,66.74166666666666,65.25,0.0,0.0,30.139166666666668,0.0,0.0,3.0,415.0
5943,2022-08-21,11,6426.0,4359,17047.79,3.7917682384341638,95003.8,6,80.15833333333333,66.94166666666666,64.25,0.0,0.0,30.136666666666667,0.0,0.0,3.3333333333333335,460.5833333333333
5944,2022-08-21,12,7359.0,4869,20307.34,4.0622804560912185,113493.0,6,79.84166666666667,66.19166666666666,63.083333333333336,0.0,0.0,30.135,0.0,0.0,2.6666666666666665,300.4166666666667
5945,2022-08-21,13,7408.0,4977,21390.34,4.172096742734543,118740.82,6,79.425,68.46666666666667,69.41666666666667,0.0,0.0,30.12,0.0,0.0,3.0833333333333335,408.1666666666667
5946,2022-08-21,14,7687.0,5148,22545.39,4.261888468809073,126937.62,6,80.39999999999999,68.35000000000001,66.83333333333333,0.0,0.0,30.108333333333334,0.0,0.0,4.0,639.5833333333334
5947,2022-08-21,15,7594.0,5063,23077.38,4.4251927133269415,128726.4,6,80.09166666666667,67.93333333333334,66.5,0.0,0.0,30.09166666666667,0.0,0.0,2.9166666666666665,544.25
5948,2022-08-21,16,8057.0,5294,24295.76,4.471063673168936,133151.58,6,79.55,65.625,62.583333333333336,0.0,0.0,30.081666666666663,0.0,0.0,1.5,326.6666666666667
5949,2022-08-21,17,8120.0,5413,22034.82,3.9802781791907513,124113.73,6,78.39999999999999,66.53333333333333,67.0,0.0,0.0,30.064166666666665,0.0,0.0,0.9166666666666666,195.58333333333334
5950,2022-08-21,18,8204.0,5508,23650.21,4.198510562755192,123041.56,6,77.675,66.675,68.91666666666667,0.0,0.0,30.041666666666668,0.0,0.0,0.0,72.66666666666667
5951,2022-08-21,19,7147.0,4846,134361.77,27.050889873162873,107440.2,6,76.96666666666667,66.71666666666667,70.83333333333333,0.0,0.0,30.034166666666668,0.0,0.0,0.0,12.5
5952,2022-08-21,20,6343.0,4326,18370.8,4.133843384338434,100456.13,6,76.10000000000001,67.925,75.83333333333333,0.0,0.0,30.037499999999998,0.0,0.0,0.0,0.0
5953,2022-08-21,21,5794.0,3899,18213.23,4.540820244328097,95973.39,6,75.65833333333333,68.375,78.16666666666667,0.0,0.0,30.046666666666667,0.0,0.0,0.0,0.0
5954,2022-08-21,22,5007.0,3423,16881.62,4.780974228263948,86594.06,6,75.60833333333333,68.53333333333333,79.0,0.0,0.0,30.03833333333333,0.0,0.0,0.0,0.0
5955,2022-08-21,23,3841.0,2637,15198.74,5.573428676200954,73656.99,6,75.19166666666666,68.18333333333334,79.0,0.0,0.0,30.026666666666667,0.0,0.0,0.0,0.0
5956,2022-08-22,0,2475.0,1749,12887.17,7.183483835005574,57420.83,0,74.8,68.13333333333334,79.83333333333333,0.0,0.0,30.02416666666667,0.0,0.0,0.0,0.0
5957,2022-08-22,1,1349.0,928,6127.59,6.423050314465409,27752.33,0,74.675,68.375,81.0,0.0,0.0,30.012500000000003,0.0,0.0,0.0,0.0
5958,2022-08-22,2,645.0,471,262184.81,536.1652556237219,12371.96,0,74.56666666666666,68.39166666666667,81.41666666666667,0.0,0.0,30.00916666666667,0.0,0.0,0.0,0.0
5959,2022-08-22,3,365.0,267,1259.47,4.498107142857143,6945.19,0,74.40833333333333,68.53333333333333,82.25,0.0,0.0,29.992499999999996,0.0,0.0,0.0,0.0
5960,2022-08-22,4,422.0,315,2218.41,6.448866279069767,11278.52,0,73.91666666666667,68.68333333333334,84.0,0.0,0.0,29.9725,0.0,0.0,0.0,0.0
5961,2022-08-22,5,827.0,646,4328.18,6.174293865905849,20915.76,0,73.34166666666667,68.76666666666667,85.83333333333333,0.0,0.0,29.959166666666665,0.0,0.0,0.0,0.0
5962,2022-08-22,6,2152.0,1705,8017.72,4.486692781197538,40011.82,0,73.275,68.88333333333334,86.33333333333333,0.0,0.0,29.958333333333332,0.0,0.0,0.0,5.166666666666667
5963,2022-08-22,7,3896.0,3004,13248.04,4.266679549114332,70119.78,0,73.68333333333332,69.49166666666666,87.0,0.0,0.0,29.959999999999997,0.0,0.0,0.0,52.333333333333336
5964,2022-08-22,8,5432.0,4195,15164.11,3.482,88524.1,0,74.55,69.875,85.5,0.0,0.0,29.955833333333334,0.0,0.0,0.8333333333333334,183.25
5965,2022-08-22,9,6092.0,4558,16284.92,3.473745733788396,97634.54,0,76.33333333333333,69.13333333333334,78.75,0.0,0.0,29.9475,0.0,0.0,1.8333333333333333,308.25
5966,2022-08-22,10,6597.0,4746,16246.01,3.3593899917287016,96103.62,0,77.39166666666667,67.78333333333333,72.41666666666667,0.0,0.0,29.938333333333333,0.0,0.0,1.5,166.41666666666666
5967,2022-08-22,11,7294.0,5276,17139.56,3.1787017804154307,107106.84,0,77.025,68.77499999999999,76.08333333333333,0.0,0.0,29.929166666666664,0.004166666666666667,0.004166666666666667,1.3333333333333333,149.33333333333334
5968,2022-08-22,12,7735.0,5608,19573.84,3.3765464895635673,118910.12,0,75.38333333333334,70.13333333333334,83.91666666666667,0.0,0.0,29.92,0.0525,0.0575,2.0,231.5
5969,2022-08-22,13,7118.0,5041,18907.6,3.6685292976329062,110588.52,0,77.10833333333333,70.19166666666666,79.33333333333333,0.0,0.0,29.899166666666662,0.05916666666666667,0.10916666666666668,4.25,463.5833333333333
5970,2022-08-22,14,7792.0,5497,21287.18,3.7843875555555555,122072.57,0,79.5,68.85454545454546,70.18181818181819,0.0,0.0,29.88272727272727,0.0018181818181818182,0.11,4.909090909090909,645.8181818181819
5971,2022-08-22,15,8771.0,6161,24119.16,3.845529336734694,134581.25,0,80.76666666666667,68.59166666666667,66.66666666666667,0.0,0.0,29.864166666666666,0.0,0.11,3.1666666666666665,511.6666666666667
5972,2022-08-22,16,9024.0,6553,25073.73,3.751306104129264,153955.06,0,78.68333333333334,68.35833333333333,70.58333333333333,0.0,0.0,29.85166666666667,0.0,0.11,0.5833333333333334,94.83333333333333
5973,2022-08-22,17,9010.0,6483,23483.7,3.525551718961117,144760.42,0,76.875,68.78333333333333,76.16666666666667,0.0,0.0,29.83583333333333,0.0,0.11,0.0,57.083333333333336
5974,2022-08-22,18,8558.0,6164,20234.79,3.2093243457573357,127634.35,0,76.53333333333333,69.51666666666667,79.08333333333333,0.0,0.0,29.838333333333335,0.0,0.11,0.0,101.5
5975,2022-08-22,19,7296.0,5197,18628.65,3.5121889140271496,108691.02,0,75.63333333333334,69.40833333333333,81.33333333333333,0.0,0.0,29.83083333333333,0.0,0.11,0.0,6.25
5976,2022-08-22,20,6262.0,4440,16125.68,3.558967115427058,93281.52,0,75.59166666666665,69.52499999999999,81.83333333333333,0.0,0.0,29.836666666666662,0.0,0.11,0.0,0.0
5977,2022-08-22,21,5575.0,3862,15714.73,3.997641821419486,83740.35,0,75.65833333333333,69.6,81.66666666666667,0.0,0.0,29.848333333333333,0.0,0.11,0.0,0.0
5978,2022-08-22,22,5335.0,3710,15126.62,3.98698471270427,82094.59,0,75.45,69.93333333333334,83.16666666666667,0.0,0.0,29.844166666666666,0.0,0.11,0.0,0.0
5979,2022-08-22,23,3829.0,2724,13991.05,4.9455814775539055,69894.07,0,75.47500000000001,70.45833333333333,84.66666666666667,0.0,0.0,29.838333333333335,0.0,0.11,0.0,0.0
5980,2022-08-23,0,2373.0,1711,11169.0,6.396907216494846,50843.84,1,75.28333333333335,70.675,85.75,0.0,0.0,29.825833333333332,0.0,0.0,0.0,0.0
5981,2022-08-23,1,1424.0,1024,8172.98,7.7689923954372615,35340.73,1,74.85,70.75,87.0,0.0,0.0,29.811666666666667,0.0,0.0,0.0,0.0
5982,2022-08-23,2,739.0,536,3582.83,6.598213627992633,16385.69,1,74.76666666666667,70.64166666666667,87.0,0.0,0.0,29.801666666666666,0.0,0.0,0.0,0.0
5983,2022-08-23,3,298.0,220,1266.08,5.319663865546218,6403.95,1,74.8,70.7,87.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0
5984,2022-08-23,4,376.0,296,1732.66,5.364272445820434,8916.33,1,74.39999999999999,70.51666666666667,87.66666666666667,0.0,0.0,29.8,0.0,0.0,0.0,0.0
5985,2022-08-23,5,749.0,574,3130.46,5.081915584415585,15891.12,1,73.825,70.35000000000001,89.0,0.0,0.0,29.798333333333332,0.0,0.0,0.0,0.0
5986,2022-08-23,6,2402.0,1854,8569.34,4.458553590010406,43269.85,1,73.75,70.575,89.83333333333333,0.0,0.0,29.804999999999996,0.0,0.0,0.0,10.916666666666666
5987,2022-08-23,7,4289.0,3301,12702.65,3.734975007350779,70863.92,1,73.96666666666667,70.75,89.58333333333333,0.0,0.0,29.816666666666666,0.0,0.0,0.08333333333333333,122.58333333333333
5988,2022-08-23,8,6174.0,4707,16306.24,3.334609406952965,99862.22,1,75.41666666666667,70.55833333333334,85.08333333333333,0.0,0.0,29.819166666666664,0.0,0.0,1.0,381.6666666666667
5989,2022-08-23,9,6781.0,5163,17203.4,3.2434766214177984,108768.06,1,77.18333333333334,69.86666666666667,78.33333333333333,0.0,0.0,29.820000000000004,0.0,0.0,1.1666666666666667,174.25
5990,2022-08-23,10,6990.0,5138,35808.22,6.794728652751424,107712.51,1,78.90833333333333,70.22500000000001,74.83333333333333,0.0,0.0,29.823333333333334,0.0,0.0,3.25,568.0833333333334
5991,2022-08-23,11,7434.0,5375,16848.94,3.069582801967571,110053.9,1,80.54166666666667,68.95833333333333,68.08333333333333,0.0,0.0,29.81833333333333,0.0,0.0,4.5,656.0833333333334
5992,2022-08-23,12,7980.0,5860,19189.95,3.218170384034882,121643.12,1,82.76666666666667,67.40833333333333,60.083333333333336,0.0,0.0,29.800833333333333,0.0,0.0,5.916666666666667,777.4166666666666
5993,2022-08-23,13,8397.0,6032,21639.97,3.520411582885961,130517.76,1,84.50833333333333,66.49166666666666,55.083333333333336,0.0,0.0,29.794166666666666,0.0,0.0,5.916666666666667,824.0833333333334
5994,2022-08-23,14,8931.0,6432,23809.72,3.6372930033608313,141382.65,1,85.80833333333334,65.50833333333334,50.833333333333336,0.0,0.0,29.789166666666663,0.0,0.0,4.75,807.0833333333334
5995,2022-08-23,15,9023.0,6360,24803.76,3.8189006928406464,143654.82,1,85.86666666666666,64.73333333333333,49.5,0.0,0.0,29.778333333333336,0.0,0.0,3.0833333333333335,539.6666666666666
5996,2022-08-23,16,9154.0,6458,23938.52,3.6430558514685742,151374.56,1,85.00833333333334,67.39999999999999,55.916666666666664,0.0,0.0,29.772499999999997,0.0,0.0,1.9166666666666667,513.1666666666666
